unique_task_id,source_row,task_ref,project_id,task_group,task_type,to_package,association,cause,created_date,created_year,created_month,created_weekday,description_length,has_images,has_comments,has_documents,overdue_label,days_since_dataset_start,urgency_level,safety_classification,task_type_original
1343_T1.22080409,11814,T1.22080409,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - Exclusion Zones,2020-05-30,2020,5,Saturday,134,0,0,0,0,435,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T1.22080408,11815,T1.22080408,1343,Safety,Safety Notice (Amber) - General Issue,Demolition,FormAnswer,JPC - Safety - Plant & People Interface,2020-05-30,2020,5,Saturday,222,0,0,0,0,435,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1343_T1.22080402,11816,T1.22080402,1343,Site Management,JPC - Progress Photo,Unknown,Not Specified,Not Specified,2020-05-30,2020,5,Saturday,36,1,0,0,0,435,Not Specified,Not Applicable,JPC - Progress Photo
1343_T1.22080400,11817,T1.22080400,1343,Site Management,JPC - Progress Photo,Unknown,Not Specified,Not Specified,2020-05-30,2020,5,Saturday,81,1,0,0,0,435,Not Specified,Not Applicable,JPC - Progress Photo
1343_T125681.18,11818,T125681.18,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Access,2020-05-29,2020,5,Friday,39,1,0,0,0,434,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.17,11819,T125681.17,1343,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Environmental,2020-05-29,2020,5,Friday,93,1,0,0,0,434,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T125681.16,11820,T125681.16,1343,Safety,Safety Notice (Amber) - General Issue,Demolition,FormAnswer,JPC - Safety - Storage,2020-05-29,2020,5,Friday,71,1,0,0,0,434,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T125681.15,11821,T125681.15,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - PPE,2020-05-29,2020,5,Friday,116,1,0,0,0,434,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.14,11822,T125681.14,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - Exclusion Zones,2020-05-29,2020,5,Friday,78,1,0,0,0,434,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.13,11823,T125681.13,1343,Safety,Safety Notice (Amber) - General Issue,Mechanical Strip Out,FormAnswer,JPC - Safety - Storage,2020-05-29,2020,5,Friday,29,1,0,0,0,434,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T125681.12,11824,T125681.12,1343,Safety,Safety Notice (Amber) - General Issue,Demolition,FormAnswer,JPC - Safety - Exclusion Zones,2020-05-29,2020,5,Friday,123,1,0,0,0,434,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T129720.1,11825,T129720.1,1343,Site Management,JPC - Progress Photo,Main Contractor,Not Specified,Not Specified,2020-05-28,2020,5,Thursday,108,1,0,0,0,433,Not Specified,Not Applicable,JPC - Progress Photo
1343_T1.22042533,11826,T1.22042533,1343,Safety,Safety Notice (Green) - Good Observation,Mechanical Strip Out,FormAnswer,JPC - Safety - Exclusion Zones,2020-05-27,2020,5,Wednesday,41,0,0,0,0,432,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T1.22042532,11827,T1.22042532,1343,Safety,Safety Notice (Green) - Good Observation,Mechanical Strip Out,FormAnswer,JPC - Safety - House Keeping,2020-05-27,2020,5,Wednesday,124,0,0,0,0,432,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T1.22042519,11828,T1.22042519,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Working At Height,2020-05-27,2020,5,Wednesday,77,0,0,0,0,432,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T1.22042518,11829,T1.22042518,1343,Safety,Safety Notice (Amber) - General Issue,Demolition,FormAnswer,JPC - Safety - Demolition,2020-05-27,2020,5,Wednesday,114,0,0,0,0,432,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T1.22042514,11830,T1.22042514,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2020-05-27,2020,5,Wednesday,34,0,0,0,0,432,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T1.22042512,11831,T1.22042512,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Access,2020-05-27,2020,5,Wednesday,149,0,0,0,0,432,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T1.22016957,11832,T1.22016957,1343,Safety,Safety Notice (Amber) - General Issue,Demolition,FormAnswer,JPC - Safety - Demolition,2020-05-27,2020,5,Wednesday,179,0,0,0,0,432,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1343_T1.22016953,11833,T1.22016953,1343,Safety,Safety Notice (Amber) - General Issue,Demolition,FormAnswer,JPC - Safety - Exclusion Zones,2020-05-27,2020,5,Wednesday,114,0,0,0,0,432,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1343_T129826.13,11834,T129826.13,1343,Safety,Safety Notice (Green) - Good Observation,Mechanical Strip Out,FormAnswer,JPC - Safety - Exclusion Zones,2020-05-25,2020,5,Monday,47,1,0,0,0,430,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T129826.12,11835,T129826.12,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - Storage,2020-05-25,2020,5,Monday,42,1,0,0,0,430,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T129826.11,11836,T129826.11,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - Plant & People Interface,2020-05-25,2020,5,Monday,56,1,0,0,0,430,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T129826.10,11837,T129826.10,1343,Safety,Safety Notice (Amber) - General Issue,Demolition,FormAnswer,JPC - Safety - Storage,2020-05-25,2020,5,Monday,119,1,0,0,0,430,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T129826.9,11838,T129826.9,1343,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Plant & Equipment,2020-05-21,2020,5,Thursday,33,1,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T129826.8,11839,T129826.8,1343,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Environmental,2020-05-21,2020,5,Thursday,34,1,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T129826.7,11840,T129826.7,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Environmental,2020-05-21,2020,5,Thursday,95,1,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T129826.6,11841,T129826.6,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - Plant & People Interface,2020-05-21,2020,5,Thursday,57,1,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T129826.5,11842,T129826.5,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - House Keeping,2020-05-21,2020,5,Thursday,54,1,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T129826.4,11843,T129826.4,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - Exclusion Zones,2020-05-21,2020,5,Thursday,47,1,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T129826.3,11844,T129826.3,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Access,2020-05-21,2020,5,Thursday,85,1,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T129826.2,11845,T129826.2,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Access,2020-05-21,2020,5,Thursday,40,1,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T129826.1,11846,T129826.1,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Access,2020-05-21,2020,5,Thursday,105,1,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T1.21981482,11847,T1.21981482,1343,Safety,Safety Notice (Amber) - General Issue,Demolition,FormAnswer,JPC - Safety - Access,2020-05-21,2020,5,Thursday,256,0,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T1.21981379,11848,T1.21981379,1343,Safety,Safety Notice (Amber) - General Issue,Demolition,FormAnswer,JPC - Safety - Exclusion Zones,2020-05-21,2020,5,Thursday,95,0,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T1.21981378,11849,T1.21981378,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - House Keeping,2020-05-21,2020,5,Thursday,90,0,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T1.21981326,11850,T1.21981326,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - Documentation,2020-05-21,2020,5,Thursday,61,0,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T1.21981324,11851,T1.21981324,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Welfare Facilities,2020-05-21,2020,5,Thursday,63,0,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T1.21981322,11852,T1.21981322,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Welfare Facilities,2020-05-21,2020,5,Thursday,38,0,0,0,0,426,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T1.21979249,11853,T1.21979249,1343,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Storage,2020-05-20,2020,5,Wednesday,168,0,1,0,0,425,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T1.21979245,11854,T1.21979245,1343,Safety,Safety Notice (Amber) - General Issue,Demolition,FormAnswer,JPC - Safety - Exclusion Zones,2020-05-20,2020,5,Wednesday,92,0,0,0,0,425,Not Specified,Behavioural Failure,Safety Notice (Amber) - General Issue
1343_T125681.11,11855,T125681.11,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - House Keeping,2020-05-19,2020,5,Tuesday,39,1,0,0,0,424,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.10,11856,T125681.10,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - House Keeping,2020-05-19,2020,5,Tuesday,37,1,0,0,0,424,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.9,11857,T125681.9,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2020-05-19,2020,5,Tuesday,46,1,0,0,0,424,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.8,11858,T125681.8,1343,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Access,2020-05-19,2020,5,Tuesday,38,1,0,0,0,424,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1343_T125681.7,11859,T125681.7,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - Documentation,2020-03-27,2020,3,Friday,53,1,0,0,0,371,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.6,11860,T125681.6,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - Plant & Equipment,2020-03-27,2020,3,Friday,75,1,0,0,0,371,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.5,11861,T125681.5,1343,Safety,Safety Notice (Green) - Good Observation,Demolition,FormAnswer,JPC - Safety - Exclusion Zones,2020-03-27,2020,3,Friday,58,1,0,0,0,371,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.4,11862,T125681.4,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Access,2020-03-27,2020,3,Friday,64,1,0,0,0,371,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.3,11863,T125681.3,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2020-03-27,2020,3,Friday,50,1,0,0,0,371,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.2,11864,T125681.2,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Documentation,2020-03-27,2020,3,Friday,43,1,0,0,0,371,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1343_T125681.1,11865,T125681.1,1343,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Management,2020-03-27,2020,3,Friday,40,1,0,0,0,371,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.240,11866,T135787.240,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks & Drainage,FormAnswer,JPC - Safety - Access,2020-09-14,2020,9,Monday,139,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.239,11867,T135787.239,1345,Safety,Safety Notice (Amber) - General Issue,Cladding & Roofing,FormAnswer,JPC - Safety - House Keeping,2020-09-14,2020,9,Monday,212,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.238,11868,T135787.238,1345,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-14,2020,9,Monday,123,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.237,11869,T135787.237,1345,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-14,2020,9,Monday,94,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135787.236,11870,T135787.236,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-14,2020,9,Monday,165,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.235,11871,T135787.235,1345,Safety,Safety Notice (Amber) - General Issue,JPC Labour,FormAnswer,JPC - Safety - House Keeping,2020-09-14,2020,9,Monday,119,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.234,11872,T135787.234,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-14,2020,9,Monday,166,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135787.233,11873,T135787.233,1345,Safety,Safety Notice (Amber) - General Issue,JPC Labour,FormAnswer,JPC - Safety - House Keeping,2020-09-14,2020,9,Monday,99,1,0,0,0,542,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.25,11874,T140397.25,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Excavations,2020-09-10,2020,9,Thursday,69,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.24,11875,T140397.24,1345,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Management,2020-09-10,2020,9,Thursday,39,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T140397.23,11876,T140397.23,1345,Safety,Safety Notice (Green) - Good Observation,Groundworks & Drainage,FormAnswer,JPC - Safety - Management,2020-09-10,2020,9,Thursday,67,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T140397.22,11877,T140397.22,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks,FormAnswer,JPC - Safety - Management,2020-09-10,2020,9,Thursday,69,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.21,11878,T140397.21,1345,Safety,Safety Notice (Green) - Good Observation,Groundworks,FormAnswer,JPC - Safety - Lifting / Slinging,2020-09-10,2020,9,Thursday,47,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T140397.20,11879,T140397.20,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Management,2020-09-10,2020,9,Thursday,47,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.19,11880,T140397.19,1345,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - House Keeping,2020-09-10,2020,9,Thursday,45,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.18,11881,T140397.18,1345,Safety,Safety Notice (Green) - Good Observation,Formwork,FormAnswer,JPC - Safety - Lifting / Slinging,2020-09-10,2020,9,Thursday,102,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T140397.17,11882,T140397.17,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks,FormAnswer,JPC - Quality - Management,2020-09-10,2020,9,Thursday,35,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.16,11883,T140397.16,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Temporary Works,2020-09-10,2020,9,Thursday,97,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.15,11884,T140397.15,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Management,2020-09-10,2020,9,Thursday,69,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.14,11885,T140397.14,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Management,2020-09-10,2020,9,Thursday,64,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.13,11886,T140397.13,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-10,2020,9,Thursday,39,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.12,11887,T140397.12,1345,Safety,Safety Notice (Amber) - General Issue,Haul Road,FormAnswer,JPC - Safety - Temporary Works,2020-09-10,2020,9,Thursday,156,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.11,11888,T140397.11,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Management,2020-09-10,2020,9,Thursday,111,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.10,11889,T140397.10,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Management,2020-09-10,2020,9,Thursday,46,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.9,11890,T140397.9,1345,Safety,Safety Notice (Amber) - General Issue,Enabling Works,FormAnswer,JPC - Safety - Management,2020-09-10,2020,9,Thursday,95,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.8,11891,T140397.8,1345,Safety,Safety Notice (Amber) - General Issue,Enabling Works,FormAnswer,JPC - Safety - Management,2020-09-10,2020,9,Thursday,116,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.7,11892,T140397.7,1345,Safety,Safety Notice (Amber) - General Issue,Enabling Works,FormAnswer,JPC - Safety - Environmental,2020-09-10,2020,9,Thursday,14,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.6,11893,T140397.6,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Management,2020-09-10,2020,9,Thursday,105,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.5,11894,T140397.5,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-10,2020,9,Thursday,61,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.4,11895,T140397.4,1345,Safety,Safety Notice (Green) - Good Observation,Scaffolding,FormAnswer,JPC - Safety - House Keeping,2020-09-10,2020,9,Thursday,62,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T140397.3,11896,T140397.3,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - House Keeping,2020-09-10,2020,9,Thursday,154,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.2,11897,T140397.2,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor - EHS,FormAnswer,JPC - Safety - Temporary Works,2020-09-10,2020,9,Thursday,51,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T140397.1,11898,T140397.1,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Quality - Management,2020-09-10,2020,9,Thursday,46,1,0,0,0,538,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23876190,11899,T1.23876190,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Ladders,2020-09-09,2020,9,Wednesday,94,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23876189,11900,T1.23876189,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks & Drainage,FormAnswer,JPC - Safety - Lifting / Slinging,2020-09-09,2020,9,Wednesday,30,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23876188,11901,T1.23876188,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks,FormAnswer,JPC - Safety - House Keeping,2020-09-09,2020,9,Wednesday,34,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23876187,11902,T1.23876187,1345,Safety,Safety Notice (Amber) - General Issue,Scaffolding,FormAnswer,JPC - Safety - Scaffolding,2020-09-09,2020,9,Wednesday,28,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23876186,11903,T1.23876186,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safey - Access,2020-09-09,2020,9,Wednesday,113,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23876177,11904,T1.23876177,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks & Drainage,FormAnswer,JPC - Safety - Excavations,2020-09-09,2020,9,Wednesday,37,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23876176,11905,T1.23876176,1345,Safety,Safety Notice (Green) - Good Observation,Main Contractor,FormAnswer,JPC - Safety - Environmental,2020-09-09,2020,9,Wednesday,45,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135786.144,11906,T135786.144,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Lifting / Slinging,2020-09-09,2020,9,Wednesday,68,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23875983,11907,T1.23875983,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-09,2020,9,Wednesday,104,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23875980,11908,T1.23875980,1345,Safety,Safety Notice (Amber) - General Issue,JPC Labour,FormAnswer,JPC - Safety - House Keeping,2020-09-09,2020,9,Wednesday,97,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23875979,11909,T1.23875979,1345,Safety,Safety Notice (Green) - Good Observation,Structural Steelwork,FormAnswer,JPC - Safety - Exclusion Zones,2020-09-09,2020,9,Wednesday,63,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T1.23875978,11910,T1.23875978,1345,Safety,Safety Notice (Green) - Good Observation,Scaffolding,FormAnswer,JPC - Safety - Scaffolding,2020-09-09,2020,9,Wednesday,59,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Green) - Good Observation
1345_T135786.143,11911,T135786.143,1345,Safety,Safety Notice (Amber) - General Issue,Enabling Works,FormAnswer,JPC - Safety - Environmental,2020-09-09,2020,9,Wednesday,15,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23875977,11912,T1.23875977,1345,Safety,Safety Notice (Amber) - General Issue,Enabling Works,FormAnswer,JPC - Safety - House Keeping,2020-09-09,2020,9,Wednesday,79,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23875974,11913,T1.23875974,1345,Safety,Safety Notice (Amber) - General Issue,Groundworks & Drainage,FormAnswer,JPC - Safety - House Keeping,2020-09-09,2020,9,Wednesday,21,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135786.142,11914,T135786.142,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safety - Access,2020-09-09,2020,9,Wednesday,37,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23875972,11915,T1.23875972,1345,Safety,Safety Notice (Amber) - General Issue,Enabling Works,FormAnswer,JPC - Safety - House Keeping,2020-09-09,2020,9,Wednesday,30,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135786.141,11916,T135786.141,1345,Safety,Safety Notice (Amber) - General Issue,Structural Steelwork,FormAnswer,JPC - Safety - House Keeping,2020-09-09,2020,9,Wednesday,12,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T1.23875970,11917,T1.23875970,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Ladders,2020-09-09,2020,9,Wednesday,63,0,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135786.140,11918,T135786.140,1345,Safety,Safety Notice (Amber) - General Issue,Main Contractor,FormAnswer,JPC - Safey - Access,2020-09-09,2020,9,Wednesday,45,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135786.139,11919,T135786.139,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - House Keeping,2020-09-09,2020,9,Wednesday,31,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135786.138,11920,T135786.138,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Working At Height,2020-09-09,2020,9,Wednesday,44,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
1345_T135786.137,11921,T135786.137,1345,Safety,Safety Notice (Amber) - General Issue,Formwork,FormAnswer,JPC - Safety - Storage,2020-09-09,2020,9,Wednesday,27,1,0,0,0,537,Not Specified,Not Applicable,Safety Notice (Amber) - General Issue
